,real,imaginary,q,error
,real,imaginary,q,error
61,0.59677783195898937077813920597321435559302696156955,-0.74416238157412261066062337753763409597331233760651,9,2.672764710092195646140536467151481878815196880105e-51
62,-0.41588089960922122411461725139475093151522177770589,-0.87847183194234189951536361055394421505457359494498,9,2.672764710092195646140536467151481878815196880105e-51
63,-0.41588089960922122411461725139475093151522177770589,0.87847183194234189951536361055394421505457359494498,9,2.672764710092195646140536467151481878815196880105e-51
64,0.36023994512985205647554911300432045725534924772873,-0.97257119804033901048841095142004362978538211523648,9,2.672764710092195646140536467151481878815196880105e-51
65,0.36023994512985205647554911300432045725534924772873,0.97257119804033901048841095142004362978538211523648,9,2.672764710092195646140536467151481878815196880105e-51
66,0.17488294345136921655328832708488075143731234677826,-1.0571563379456407078781170693366829230679401282082,9,2.672764710092195646140536467151481878815196880105e-51
67,0.17488294345136921655328832708488075143731234677826,1.0571563379456407078781170693366829230679401282082,9,2.672764710092195646140536467151481878815196880105e-51
68,-0.16930209831664509619563967916509678517639101531983,1.0734719418414891121827797485340119636248292541436,9,2.672764710092195646140536467151481878815196880105e-51
69,-0.16930209831664509619563967916509678517639101531983,-1.0734719418414891121827797485340119636248292541436,9,2.672764710092195646140536467151481878815196880105e-51
70,0.9336700862251996121097328415935943884422658648052,0.21156331274891973253399980220048157682118195429294,10,2.672764710092195646140536467151481878815196880105e-51
71,0.9336700862251996121097328415935943884422658648052,-0.21156331274891973253399980220048157682118195429294,10,2.672764710092195646140536467151481878815196880105e-51
72,0.98624823017344077021520229960749913901289381981498,0.33160034928845534691383279411441166394521351423733,10,2.672764710092195646140536467151481878815196880105e-51
73,0.98624823017344077021520229960749913901289381981498,-0.33160034928845534691383279411441166394521351423733,10,2.672764710092195646140536467151481878815196880105e-51
74,-0.85492209166619873517222356957803760746702245684373,-0.340109064976882758949538010096834192369998896673,10,2.672764710092195646140536467151481878815196880105e-51
75,-0.85492209166619873517222356957803760746702245684373,0.340109064976882758949538010096834192369998896673,10,2.672764710092195646140536467151481878815196880105e-51
76,-0.86261114818238554097561544254860086771140795793763,0.41394784512808236740378181458323114834453154995557,10,2.672764710092195646140536467151481878815196880105e-51
77,-0.86261114818238554097561544254860086771140795793763,-0.41394784512808236740378181458323114834453154995557,10,2.672764710092195646140536467151481878815196880105e-51
78,-0.69627644999194417166352988952559201992395114743335,-0.52998467856921340630805070755226784458574458296468,10,2.672764710092195646140536467151481878815196880105e-51
79,-0.69627644999194417166352988952559201992395114743335,0.52998467856921340630805070755226784458574458296468,10,2.672764710092195646140536467151481878815196880105e-51
80,0.85533631239956083513163451388998441387362864456321,-0.55256749996260822799248117220413508213557346431515,10,2.672764710092195646140536467151481878815196880105e-51
81,0.85533631239956083513163451388998441387362864456321,0.55256749996260822799248117220413508213557346431515,10,2.672764710092195646140536467151481878815196880105e-51
82,-1.1242149432111721851010149824618803748668249267961,0.63800265657950668300393817373495078386180236755678,10,2.672764710092195646140536467151481878815196880105e-51
83,-1.1242149432111721851010149824618803748668249267961,-0.63800265657950668300393817373495078386180236755678,10,2.672764710092195646140536467151481878815196880105e-51
84,0.58865149962680434681390677923595535621471458003165,0.73697048810424345329166680253343462220889237915702,10,2.672764710092195646140536467151481878815196880105e-51
85,0.58865149962680434681390677923595535621471458003165,-0.73697048810424345329166680253343462220889237915702,10,2.672764710092195646140536467151481878815196880105e-51
86,0.65582114564146895346007116223466344419336401763379,0.815480245539266291810897221907806751895160866701,10,2.672764710092195646140536467151481878815196880105e-51
87,0.65582114564146895346007116223466344419336401763379,-0.815480245539266291810897221907806751895160866701,10,2.672764710092195646140536467151481878815196880105e-51
88,-0.51296803389774108547145089636779846492680640907397,-0.81999556921041808163418951367374670270700767317566,10,2.672764710092195646140536467151481878815196880105e-51
89,-0.51296803389774108547145089636779846492680640907397,0.81999556921041808163418951367374670270700767317566,10,2.672764710092195646140536467151481878815196880105e-51
90,0.37105340985063128943874882002170109600950692074068,0.92132517868752282002062777728812497548501344384038,10,2.672764710092195646140536467151481878815196880105e-51
91,0.37105340985063128943874882002170109600950692074068,-0.92132517868752282002062777728812497548501344384038,10,2.672764710092195646140536467151481878815196880105e-51
92,-0.35762933092036155578077231464067342763231259780364,0.96938831004753917156908398657634318274903264966455,10,2.672764710092195646140536467151481878815196880105e-51
93,-0.35762933092036155578077231464067342763231259780364,-0.96938831004753917156908398657634318274903264966455,10,2.672764710092195646140536467151481878815196880105e-51
94,0.08502555251617157135884477267115744732023559391909,0.97293899050034083522671255045343118936107941497014,10,2.672764710092195646140536467151481878815196880105e-51
95,0.08502555251617157135884477267115744732023559391909,-0.97293899050034083522671255045343118936107941497014,10,2.672764710092195646140536467151481878815196880105e-51
96,-0.067184238563474104363534094131972522538283945620181,-1.032496481931545256131575488592205823764290985311,10,2.672764710092195646140536467151481878815196880105e-51
97,-0.067184238563474104363534094131972522538283945620181,1.032496481931545256131575488592205823764290985311,10,2.672764710092195646140536467151481878815196880105e-51
98,0.9530497051899879577142835204615236258729983113273,-0.20977329702157408635226710679454828395411636637938,11,2.672764710092195646140536467151481878815196880105e-51
99,0.9530497051899879577142835204615236258729983113273,0.20977329702157408635226710679454828395411636637938,11,2.672764710092195646140536467151481878815196880105e-51
100,1.0823192682398339821160248868580533010634593816714,-0.21953600670180255417081716583161082868493874705504,11,2.672764710092195646140536467151481878815196880105e-51
101,1.0823192682398339821160248868580533010634593816714,0.21953600670180255417081716583161082868493874705504,11,2.672764710092195646140536467151481878815196880105e-51
102,-0.87071364353170615746286943180173638128018057483682,0.30743097636867325155830574140082373361808772579585,11,2.672764710092195646140536467151481878815196880105e-51
103,-0.87071364353170615746286943180173638128018057483682,-0.30743097636867325155830574140082373361808772579585,11,2.672764710092195646140536467151481878815196880105e-51
104,-0.85475931571176656757502685945417776556879905003139,-0.39056623552754769336425144469242696496302453812556,11,2.672764710092195646140536467151481878815196880105e-51
105,-0.85475931571176656757502685945417776556879905003139,0.39056623552754769336425144469242696496302453812556,11,2.672764710092195646140536467151481878815196880105e-51
106,-0.97240369456461544757603117440618837633671583322707,0.45660579416944023828232280299255960938782277825074,11,2.672764710092195646140536467151481878815196880105e-51
107,-0.97240369456461544757603117440618837633671583322707,-0.45660579416944023828232280299255960938782277825074,11,2.672764710092195646140536467151481878815196880105e-51
108,0.85222553065665709923435507880865754978505652510277,0.48775102652905336705521550691191149634994914678262,11,2.672764710092195646140536467151481878815196880105e-51
109,0.85222553065665709923435507880865754978505652510277,-0.48775102652905336705521550691191149634994914678262,11,2.672764710092195646140536467151481878815196880105e-51
110,-0.69630217179236597597067158573189617826750385175934,0.53001608586378778231852611917652139296684290384086,11,2.672764710092195646140536467151481878815196880105e-51
111,-0.69630217179236597597067158573189617826750385175934,-0.53001608586378778231852611917652139296684290384086,11,2.672764710092195646140536467151481878815196880105e-51
112,0.82132124705891084705734294653803069391461519202614,-0.6622072713136285454698106218811727124143752582207,11,2.672764710092195646140536467151481878815196880105e-51
113,0.82132124705891084705734294653803069391461519202614,0.6622072713136285454698106218811727124143752582207,11,2.672764710092195646140536467151481878815196880105e-51
114,0.59178988507910102245807211023780555938097901271668,0.74106804740302348485004033116942440766472978006833,11,2.672764710092195646140536467151481878815196880105e-51
115,0.59178988507910102245807211023780555938097901271668,-0.74106804740302348485004033116942440766472978006833,11,2.672764710092195646140536467151481878815196880105e-51
116,-0.58415569539457529626496651935399618241284197166284,0.76926541759489279683420257708231896474592553104667,11,2.672764710092195646140536467151481878815196880105e-51
117,-0.58415569539457529626496651935399618241284197166284,-0.76926541759489279683420257708231896474592553104667,11,2.672764710092195646140536467151481878815196880105e-51
118,0.39680545028834279606798076387394647963018532450314,-0.90500029199783457906424327749672752967635228507058,11,2.672764710092195646140536467151481878815196880105e-51
119,0.39680545028834279606798076387394647963018532450314,0.90500029199783457906424327749672752967635228507058,11,2.672764710092195646140536467151481878815196880105e-51
120,-0.46721422918388424452511285993446924077733591107263,-0.93156189610918626423126593242984623423532158124172,11,2.672764710092195646140536467151481878815196880105e-51
121,-0.46721422918388424452511285993446924077733591107263,0.93156189610918626423126593242984623423532158124172,11,2.672764710092195646140536467151481878815196880105e-51
122,0.50269091798181390041942520505445864093778377825087,0.94975258081021288453626268111275646776000305605076,11,2.672764710092195646140536467151481878815196880105e-51
123,0.50269091798181390041942520505445864093778377825087,-0.94975258081021288453626268111275646776000305605076,11,2.672764710092195646140536467151481878815196880105e-51
124,-0.079229632091181132156673981517337537953200336308403,-0.96855478652357422803652372880991171576464691819426,11,2.672764710092195646140536467151481878815196880105e-51
125,-0.079229632091181132156673981517337537953200336308403,0.96855478652357422803652372880991171576464691819426,11,2.672764710092195646140536467151481878815196880105e-51
126,0.10798165225065339006464016992745415583785701800887,1.0067104086404732373847242412574107685804651735027,11,2.672764710092195646140536467151481878815196880105e-51
127,0.10798165225065339006464016992745415583785701800887,-1.0067104086404732373847242412574107685804651735027,11,2.672764710092195646140536467151481878815196880105e-51
128,-0.28340527447520617360077226956012834382635701470865,1.0636857960299387283281970460950346505433182481179,11,2.672764710092195646140536467151481878815196880105e-51
129,-0.28340527447520617360077226956012834382635701470865,-1.0636857960299387283281970460950346505433182481179,11,2.672764710092195646140536467151481878815196880105e-51
130,0.95128756804382343037122874792573483137535778025377,-0.17744724999578609809762348706701318354609959955258,12,2.672764710092195646140536467151481878815196880105e-51
131,0.95128756804382343037122874792573483137535778025377,0.17744724999578609809762348706701318354609959955258,12,2.672764710092195646140536467151481878815196880105e-51
132,0.96144806365151160212331645116806469172187372236453,0.23922596695276946576186818486749324401815836890251,12,2.672764710092195646140536467151481878815196880105e-51
133,0.96144806365151160212331645116806469172187372236453,-0.23922596695276946576186818486749324401815836890251,12,2.672764710092195646140536467151481878815196880105e-51
134,-0.88194090114293540919253361745639857921759300805288,-0.28263329677138924597769241424009935225544109951192,12,2.672764710092195646140536467151481878815196880105e-51
135,-0.88194090114293540919253361745639857921759300805288,0.28263329677138924597769241424009935225544109951192,12,2.672764710092195646140536467151481878815196880105e-51
136,-0.91422169077283448608606054125716664826733331755311,-0.37163292552139958806047957343947003148202740635685,12,2.672764710092195646140536467151481878815196880105e-51
137,-0.91422169077283448608606054125716664826733331755311,0.37163292552139958806047957343947003148202740635685,12,2.672764710092195646140536467151481878815196880105e-51
138,-0.8643503683425596485345575653561638674284237656141,-0.3882247026505786677601460778505145865561358655451,12,2.672764710092195646140536467151481878815196880105e-51
139,-0.8643503683425596485345575653561638674284237656141,0.3882247026505786677601460778505145865561358655451,12,2.672764710092195646140536467151481878815196880105e-51
140,0.96934051007229983575012332548412576492333781641644,-0.41756424801943652393642197160910206447402625774004,12,2.672764710092195646140536467151481878815196880105e-51
141,0.96934051007229983575012332548412576492333781641644,0.41756424801943652393642197160910206447402625774004,12,2.672764710092195646140536467151481878815196880105e-51
142,0.86966113248399374543826796758014636966188156228223,-0.52457004724361905199703877161171008709962382818349,12,2.672764710092195646140536467151481878815196880105e-51
143,0.86966113248399374543826796758014636966188156228223,0.52457004724361905199703877161171008709962382818349,12,2.672764710092195646140536467151481878815196880105e-51
144,-0.69630575863585890427624947026062552169071980863752,-0.53001019657131101560545777164102785105136108465216,12,2.672764710092195646140536467151481878815196880105e-51
145,-0.69630575863585890427624947026062552169071980863752,0.53001019657131101560545777164102785105136108465216,12,2.672764710092195646140536467151481878815196880105e-51
146,-1.161716869384344971118922808069189042262285188175,0.60444536124160532769174504145216481776474752570399,12,2.672764710092195646140536467151481878815196880105e-51
147,-1.161716869384344971118922808069189042262285188175,-0.60444536124160532769174504145216481776474752570399,12,2.672764710092195646140536467151481878815196880105e-51
148,0.73097440123927988200484499938237387739360294019227,-0.65709352003758022823412859567130635805454945133873,12,2.672764710092195646140536467151481878815196880105e-51
149,0.73097440123927988200484499938237387739360294019227,0.65709352003758022823412859567130635805454945133873,12,2.672764710092195646140536467151481878815196880105e-51
150,-0.64123877610345692125393252639550318396981746688905,0.71954297507589639379848225555333792955504739096959,12,2.672764710092195646140536467151481878815196880105e-51
151,-0.64123877610345692125393252639550318396981746688905,-0.71954297507589639379848225555333792955504739096959,12,2.672764710092195646140536467151481878815196880105e-51
152,0.59055404866673362553717814110777589060344354268305,-0.74222048034224173564613687754336994315501379232021,12,2.672764710092195646140536467151481878815196880105e-51
153,0.59055404866673362553717814110777589060344354268305,0.74222048034224173564613687754336994315501379232021,12,2.672764710092195646140536467151481878815196880105e-51
154,-0.55770485751648929647346559795991371392949354687865,-0.85085817008235301343824800808945471930762715139845,12,2.672764710092195646140536467151481878815196880105e-51
155,-0.55770485751648929647346559795991371392949354687865,0.85085817008235301343824800808945471930762715139845,12,2.672764710092195646140536467151481878815196880105e-51
156,0.60388987314039615606171269227629269238017906142708,-0.8625268928504295000297428304577614395500552357324,12,2.672764710092195646140536467151481878815196880105e-51
157,0.60388987314039615606171269227629269238017906142708,0.8625268928504295000297428304577614395500552357324,12,2.672764710092195646140536467151481878815196880105e-51
158,0.37436133507316445918691170201803111371254029456177,0.90175877443534827125332030889588666915545825756342,12,2.672764710092195646140536467151481878815196880105e-51
159,0.37436133507316445918691170201803111371254029456177,-0.90175877443534827125332030889588666915545825756342,12,2.672764710092195646140536467151481878815196880105e-51
160,-0.21230024016538658566195404974581668764828600743762,0.95947009392499368365871449244718739094280641873965,12,2.672764710092195646140536467151481878815196880105e-51
161,-0.21230024016538658566195404974581668764828600743762,-0.95947009392499368365871449244718739094280641873965,12,2.672764710092195646140536467151481878815196880105e-51
162,-0.39919268958019703807619524050617935595487689354725,0.96320856217727106149018113583035233691436324980803,12,2.672764710092195646140536467151481878815196880105e-51
163,-0.39919268958019703807619524050617935595487689354725,-0.96320856217727106149018113583035233691436324980803,12,2.672764710092195646140536467151481878815196880105e-51
164,0.27874704290293330377860955148376438166797464087912,0.9676976052733814975487365558797922061105106017665,12,2.672764710092195646140536467151481878815196880105e-51
165,0.27874704290293330377860955148376438166797464087912,-0.9676976052733814975487365558797922061105106017665,12,2.672764710092195646140536467151481878815196880105e-51
166,-0.085965822202345891200941155126940764479544380580028,1.0017728143384888510064676645025634453569641783436,12,2.672764710092195646140536467151481878815196880105e-51
167,-0.085965822202345891200941155126940764479544380580028,-1.0017728143384888510064676645025634453569641783436,12,2.672764710092195646140536467151481878815196880105e-51
168,0.084673998572273111622618993707587751408182022304924,-1.0020845820136035766696683672432824612776975487266,12,2.672764710092195646140536467151481878815196880105e-51
169,0.084673998572273111622618993707587751408182022304924,1.0020845820136035766696683672432824612776975487266,12,2.672764710092195646140536467151481878815196880105e-51
170,1.2333587925729215022258302096499987688473527599734,0.0,13,2.672764710092195646140536467151481878815196880105e-51
171,0.97777685031252034369551443439615109916896554486823,0.16647112321322775405788542098452491431931308556472,13,2.672764710092195646140536467151481878815196880105e-51
172,0.97777685031252034369551443439615109916896554486823,-0.16647112321322775405788542098452491431931308556472,13,2.672764710092195646140536467151481878815196880105e-51
173,0.9683560445478218446505887993241685636047271764488,-0.22040475778730054185215127622498351205937490795822,13,2.672764710092195646140536467151481878815196880105e-51
174,0.9683560445478218446505887993241685636047271764488,0.22040475778730054185215127622498351205937490795822,13,2.672764710092195646140536467151481878815196880105e-51
175,-0.89235970957286283110166067210548866911621992791713,-0.26163622869208991926431601252333077566059702991796,13,2.672764710092195646140536467151481878815196880105e-51
176,-0.89235970957286283110166067210548866911621992791713,0.26163622869208991926431601252333077566059702991796,13,2.672764710092195646140536467151481878815196880105e-51
177,-0.90408534078246216212191444319133488779489729793681,0.32382639647187601674411850039755871710114202081067,13,2.672764710092195646140536467151481878815196880105e-51
178,-0.90408534078246216212191444319133488779489729793681,-0.32382639647187601674411850039755871710114202081067,13,2.672764710092195646140536467151481878815196880105e-51
179,-0.86109527079111394694229717697358628323777469737202,-0.39028282199982625088457814127450572107602373006751,13,2.672764710092195646140536467151481878815196880105e-51
180,-0.86109527079111394694229717697358628323777469737202,0.39028282199982625088457814127450572107602373006751,13,2.672764710092195646140536467151481878815196880105e-51
181,0.89492191111115866133502001161100806268804421588101,-0.40526746484833799092250212447061584771882279615992,13,2.672764710092195646140536467151481878815196880105e-51
182,0.89492191111115866133502001161100806268804421588101,0.40526746484833799092250212447061584771882279615992,13,2.672764710092195646140536467151481878815196880105e-51
183,-1.0151311843314862634894944596461492679535820052804,0.4304448583412932907388081233756891914459713261364,13,2.672764710092195646140536467151481878815196880105e-51
184,-1.0151311843314862634894944596461492679535820052804,-0.4304448583412932907388081233756891914459713261364,13,2.672764710092195646140536467151481878815196880105e-51
185,0.84700524171615470747567238972539401223429790731134,-0.52441536680797573403969161807811088611889709311894,13,2.672764710092195646140536467151481878815196880105e-51
186,0.84700524171615470747567238972539401223429790731134,0.52441536680797573403969161807811088611889709311894,13,2.672764710092195646140536467151481878815196880105e-51
187,-0.69630491400449904806881851254092143647927310497403,0.5300092925166872836566221853896822754946565816928,13,2.672764710092195646140536467151481878815196880105e-51
188,-0.69630491400449904806881851254092143647927310497403,-0.5300092925166872836566221853896822754946565816928,13,2.672764710092195646140536467151481878815196880105e-51
189,0.76694676338506419107986401228030312005525978871093,0.66310889519241560229934398174243496544230936855115,13,2.672764710092195646140536467151481878815196880105e-51
190,0.76694676338506419107986401228030312005525978871093,-0.66310889519241560229934398174243496544230936855115,13,2.672764710092195646140536467151481878815196880105e-51
191,-0.68644775489003430047783554708994224359412363935458,0.67641228110091499299783844936073469697920957823882,13,2.672764710092195646140536467151481878815196880105e-51
192,-0.68644775489003430047783554708994224359412363935458,-0.67641228110091499299783844936073469697920957823882,13,2.672764710092195646140536467151481878815196880105e-51
193,0.59093153972242182259063496535365169516452757412739,-0.74372717358270573720404493954679090526305566258125,13,2.672764710092195646140536467151481878815196880105e-51
194,0.59093153972242182259063496535365169516452757412739,0.74372717358270573720404493954679090526305566258125,13,2.672764710092195646140536467151481878815196880105e-51
195,0.58755833093714635295186985907713941692151811633594,0.79214767082109134976927182254271227659290084806763,13,2.672764710092195646140536467151481878815196880105e-51
196,0.58755833093714635295186985907713941692151811633594,-0.79214767082109134976927182254271227659290084806763,13,2.672764710092195646140536467151481878815196880105e-51
197,-0.62567160961931003894759895806137028757767498695686,-0.80508639877998771135681631753793959433705017454861,13,2.672764710092195646140536467151481878815196880105e-51
198,-0.62567160961931003894759895806137028757767498695686,0.80508639877998771135681631753793959433705017454861,13,2.672764710092195646140536467151481878815196880105e-51
199,0.38084089038212629065370847168200848530177006759542,0.89733073975360088132619943496769678931376114913935,13,2.672764710092195646140536467151481878815196880105e-51
200,0.38084089038212629065370847168200848530177006759542,-0.89733073975360088132619943496769678931376114913935,13,2.672764710092195646140536467151481878815196880105e-51
201,-0.53376572850542769767324538099504727587144650365252,0.92893996952530877440591198334070438353543495158366,13,2.672764710092195646140536467151481878815196880105e-51
202,-0.53376572850542769767324538099504727587144650365252,-0.92893996952530877440591198334070438353543495158366,13,2.672764710092195646140536467151481878815196880105e-51
203,-0.32704910676743155102121298046000365183131598519091,0.95369299743324290700764021498679988062132686444764,13,2.672764710092195646140536467151481878815196880105e-51
204,-0.32704910676743155102121298046000365183131598519091,-0.95369299743324290700764021498679988062132686444764,13,2.672764710092195646140536467151481878815196880105e-51
205,-0.27896752183056693180242108669208414792092137369715,0.97217468817460694132054713944706155364926583549224,13,2.672764710092195646140536467151481878815196880105e-51
206,-0.27896752183056693180242108669208414792092137369715,-0.97217468817460694132054713944706155364926583549224,13,2.672764710092195646140536467151481878815196880105e-51
207,0.19580485918983317194853785399297993525331243186491,-0.97780945409069723372396354670642431972744765063969,13,2.672764710092195646140536467151481878815196880105e-51
208,0.19580485918983317194853785399297993525331243186491,0.97780945409069723372396354670642431972744765063969,13,2.672764710092195646140536467151481878815196880105e-51
